id	bank8k	prg_offset	file_offset	capacity	display_limit	original_hex	original_text	translation	ui_width	ui_lines	wrapped_preview	encoded_length
D1572	07	0E718	0E728	83		EA DA AE EC CC AE 8A AD 99 FF 80 87 93 AE 81 FF 8B 89 AE 93 9B AE A7 8F AE B0 8F 8E 82 0A 97 89 98 93 90 A2 FF 8E 82 A3 B0 92 FF 92 95 81 A9 8F 93 85 92 AE FF 8B AE 88 AD 98 8D AE AD 8B AE 91 A2 FF 9B 93 AE 82 8A AD A3 93 FF A2 A1 92 8F A5 82 0A A5	ロビヲズさんは あくどい しごとぶりだったそうですねこのとちも そうやって てにいれたとかで じけんのぜんじつも ふどうさんやと もめてたようですよ	Роббинс вёл грязные дела.Эту землю тоже забрал так.Накануне убийства спорил с риелтором.	26	4	Роббинс вёл грязные | дела.Эту землю тоже забрал | так.Накануне убийства | спорил с риелтором.	88
D1573	07	0E76E	0E77E	11		99 81 0D 94 AD 92 AE 8B B3 82 85	はい・・・なんでしょうか	Да.Что?	26	4	Да.Что?	7
D1574	07	0E77A	0E78A	8		9E 8F AE 0D 94 95 85 FE	まだ・・・なにか？	Ещё что?	26	4	Ещё что?	8
D1575	07	0E783	0E793	14		CB AE F1 D7 F0 D3 BF EA DA AE EC CC AE 0A	ジャネット。ロビヲズです	Джанет Роббинс.	26	4	Джанет Роббинс.	15
D1576	07	0E792	0E7A2	5		B6 B5 8A 81 0A	21さいです	21 год.	26	4	21 год.	7
D1577	07	0E798	0E7A8	32		8B 89 AE 93 99 8B 92 81 08 BF 88 B0 89 AD 9E 83 99 FF 90 90 98 9F 8D AC 92 91 8F AE B0 92 81 0C	しごとはしていません。けっこんまえは ちちのみせをてつだっていました	Не работаю.До свадьбы помогала в магазине отца.	26	4	Не работаю.До свадьбы | помогала в магазине отца.	47
D1578	07	0E7B9	0E7C9	5		ED 85 AE 8F 0A	Aがたです	Группа A.	26	4	Группа A.	9
D1579	07	0E7BF	0E7CF	26		84 B0 93 98 0B 99 89 AA 8A A9 0C 0D 90 90 93 99 99 93 FF 84 93 82 93 85 AE 09	おっとのビルはころされました・・・ちちとははと おとうとがいます	Муж Билл убит.У меня отец мать и младший брат.	26	4	Муж Билл убит.У меня отец | мать и младший брат.	46
D1580	07	0E7DA	0E7EA	19		0D 8C 86 94 89 93 94 AD 92 FF 81 9E 99 94 95 A2 80 A7 08	・・・すきなことなんて いまはなにもありません	Сейчас мне ничего не хочется.	26	4	Сейчас мне ничего не | хочется.	29
D1581	07	0E7F2	0E802	11		DD AE CC D3 EC 92 AE 82 9E A9 0C	ボストヲでうまれました	Родилась в Бостоне.	26	4	Родилась в Бостоне.	19
D1582	07	0E7FE	0E80E	16		F6 80 97 A2 97 C7 E6 DB AE F7 95 99 81 B0 92 09	「あねもねクラブ」にはいっています	Член клуба Анемона.	26	4	Член клуба Анемона.	19
D1583	07	0E80F	0E81F	18		0D 0B 98 89 93 99 FF A2 82 99 94 8B 8F 87 99 80 A7 08	・・・ビルのことは もうはなしたくはありません	О Билле больше не хочу говорить.	26	4	О Билле больше не хочу | говорить.	32
D1584	07	0E829	0E839	45		0B 85 AE 89 AA 8A A9 92 A2 FF 94 9F 8F AE 9A 93 91 94 85 AE 8A 94 85 B0 8F AD 0A 80 8F 9E 99 FF 85 81 8B B1 98 89 93 8F AE 88 94 AD 0A	ビルがころされても なみだひとつながさなかったんですあたまは かいしゃのことだけなんです	Эдвард не пролил ни слезы после смерти Билла.Думает лишь о компании.	26	4	Эдвард не пролил ни слезы | после смерти Билла.Думает | лишь о компании.	68
D1585	07	0E859	0E869	14		DB E9 F0 D3 AE 8A AD 99 FF 81 81 9A 93 0A	フレッドさんは いいひとです	Фред хороший человек.	26	4	Фред хороший человек.	21
D1586	07	0E868	0E878	14		9E 8A 85 FF DB E9 F0 D3 AE 8A AD 85 AE 0D	まさか フレッドさんが・・・	Неужели Фред...	26	4	Неужели Фред...	15
D1587	07	0E877	0E887	21		C8 C1 D3 99 FF 07 AC FF 81 91 A2 85 99 AE B0 92 87 A9 92 81 0C	ケイトは わたしを いつもかばってくれていました	Кейт всегда защищала меня.	26	4	Кейт всегда защищала меня.	26
D1588	07	0E88F	0E89F	26		0B 85 AE FF 90 B3 82 8B 98 81 81 A3 91 95 99 FF 86 AC 91 88 AA 93 81 B0 92 0C	ビルが ちょうしのいいやつには きをつけろといってました	Билл говорил опасаться людей которые слишком любезны.	26	4	Билл говорил опасаться | людей которые слишком | любезны.	53
D1589	07	0E8AC	0E8BC	46		F6 80 97 A2 97 C7 E6 DB AE F7 98 85 81 90 B3 82 0A BF FF 07 95 85 AE 92 94 AD 0A BF C8 C1 D3 98 AB A8 87 AE 90 99 AE 85 A7 FF 81 82 AD 0A	「あねもねクラブ」のかいちょうです。 わたしにがてなんです。ケイトのわるぐちばかり いうんです	Глава клуба Анемона.Я её не люблю.Она всегда ругает Кейт.	26	4	Глава клуба Анемона.Я её | не люблю.Она всегда ругает | Кейт.	57
D1590	07	0E8DD	0E8ED	14		93 86 93 AE 86 81 83 95 81 A6 8B 92 0C AB	ときどきいえにいらしてましたわ	Иногда приходил к нам.	26	4	Иногда приходил к нам.	22
D1591	07	0E8EE	0E8FE	24		90 90 99 FF 88 B0 89 AD 95 FF 8C 89 AE 87 99 AD 8F 81 8B 92 81 8F AD 0A	ちちは けっこんに すごくはんたいしていたんです	Отец был резко против брака.	26	4	Отец был резко против | брака.	28
D1592	07	0E909	0E919	7		A3 8A 8B 81 99 99 0A	やさしいははです	Мама добрая.	26	4	Мама добрая.	12
D1593	07	0E913	0E923	42		07 8F 90 FF 9B 8F 89 AE 94 AD 0A BF FF 07 85 AE 0B 93 FF 88 B0 89 AD 8C A8 93 86 A1 8F 93 86 FF 8C 89 AE 87 81 A3 85 AE A7 0C	わたしたち ふたごなんです。 わたしがビルと けっこんするときめたとき すごくいやがりました	Мы с Ральфом близнецы.Он очень не хотел,чтобы я выходила за Билла.	26	4	Мы с Ральфом близнецы.Он | очень не хотел,чтобы я | выходила за Билла.	66
D1594	07	0E940	0E950	20		93 86 93 AE 86 84 80 81 8B 9E 8C 85 AE FF A5 87 AB 85 A7 08	ときどきおあいしますが よくわかりません	Иногда встречаю.Не знаю его.	26	4	Иногда встречаю.Не знаю | его.	28
D1595	07	0E957	0E967	14		BF BF 80 98 9A 93 98 89 93 99 FF A5 87 06	。。あのひとのことは よくしりません	Его почти не знаю.	26	4	Его почти не знаю.	18
D1596	07	0E968	0E978	41		DB E9 F0 D3 AE 98 89 93 99 AE 85 A7 FF 86 95 8B 92 81 A8 AD 0A BF 0B 98 89 93 99 FF 86 A6 B0 92 81 8F AD 8F AE 93 84 A2 09	フレッドのことばかり きにしているんです。ビルのことは きらっていたんだとおもいます	Она заботится лишь о Фреде.Думаю,Билла ненавидела.	26	4	Она заботится лишь о | Фреде.Думаю,Билла | ненавидела.	50
D1597	07	0E994	0E9A4	6		0B 98 9A 8B B3 0A	ビルのひしょです	Секретарь Билла.	26	4	Секретарь Билла.	16
D1598	07	0E9A6	0E9B6	14		84 93 82 8A 9E 98 FF 84 93 A2 8F AE 90 0A	おとうさまの おともだちです	Друг отца.	26	4	Друг отца.	10
D1599	07	0E9BF	0E9CF	42		80 98 9A 99 0D 0B 85 AE 85 83 A8 98 AC FF A5 94 85 9E 92 AE 9E B0 92 81 0C 85 AE FF 81 91 98 9E 95 85 FF 97 92 8B 9E 81 0C BF	あのひは・・・ビルがかえるのを よなかまでまっていましたが いつのまにか ねてしまいました。	Он ждал Билла до полуночи,но уснул.	26	4	Он ждал Билла до | полуночи,но уснул.	35
D1600	07	0E9EA	0E9FA	11		8C AE B0 93 9A 93 A7 92 AE 8B 8F	ずっとひとりでした	Я была одна.	26	4	Я была одна.	12
D1601	07	0E9F6	0EA06	16		8D 81 A1 81 9D 88 AD FE FF 94 AD 98 89 93 0A 85	せいめいほけん？ なんのことですか	Страховка?О чём вы?	26	4	Страховка?О чём вы?	19
D1602	07	0EA07	0EA17	19		8C 81 08 0D 84 99 94 8B 99 9E 8F 95 8B 92 87 8F AE 8A 81	すいません・・・おはなしはまたにしてください	Простите.Поговорим потом.	26	4	Простите.Поговорим потом.	25
D1603	07	0EA23	0EA33	15		C1 E3 E7 EC C7 AE FE FF 07 99 A2 B0 92 81 08	イヤリヲグ？ わたしはもっていません	Серьга?У меня её нет.	26	4	Серьга?У меня её нет.	21
D1604	07	0EA35	0EA45	56		0B 85 AE 90 90 98 C4 DB C1 CC 95 FF 93 90 AC 8A 85 AE 8B 95 86 92 FF 92 AE 80 B0 8F AD 0A BF FF A3 8A 8B 87 92 FF 84 93 94 92 AE FF A0 90 B2 82 95 94 B0 92 8B 9E 81 0C	ビルがちちのオフイスに とちをさがしにきて であったんです。 やさしくて おとなで むちゅうになってしまいました	Билл пришёл к отцу искать землю.Так мы встретились.Он был добр.Я влюбилась.	26	4	Билл пришёл к отцу искать | землю.Так мы | встретились.Он был добр.Я | влюбилась.	75
D1605	07	0EA6E	0EA7E	21		9B 8F A7 98 8D 81 85 91 99 0D 8B 80 AB 8D BF BF 92 AE 8B 8F 0D	ふたりのせいかつは・・・しあわせ。。でした・・・	Наша жизнь была счастливой...	26	4	Наша жизнь была | счастливой...	29
D1606	07	0EA84	0EA94	57		07 93 FF E6 E8 DB 98 9D AD 93 82 98 FF 90 90 84 A3 99 FF 80 85 AD 9D AE 82 98 93 86 95 FF 9A AE B3 82 86 92 AE 8B AD 92 AE 8B 9E 81 0C FF 81 9A AD 99 FF 98 89 B0 92 81 08	わたしと ラルフのほんとうの ちちおやは あかんぼうのときに びょうきでしんでしまいました いひんは のこっていません	Наш с Ральфом родной отец умер когда мы были младенцами.Вещей не осталось.	26	4	Наш с Ральфом родной отец | умер когда мы были | младенцами.Вещей не | осталось.	74
D1607	07	0EABE	0EACE	38		81 90 93 AE 9F 8F FF 90 90 98 8B B1 8B AD 98 85 84 AC FF 9D AE AD A3 A7 93 FF 84 9D AE 83 92 99 81 A8 AD 0A 85 AE	いちどみた ちちのしゃしんのかおを ぼんやりと おぼえてはいるんですが	Я лишь смутно помню лицо отца по одной фотографии.	26	4	Я лишь смутно помню лицо | отца по одной фотографии.	50
D1608	07	0EAE5	0EAF5	15		0B 99 FF 94 95 A2 81 B0 92 81 08 92 AE 8B 8F	ビルは なにもいっていませんでした	Билл ничего не говорил.	26	4	Билл ничего не говорил.	23
D1609	07	0EAF7	0EB07	15		C8 C1 D3 95 8C 8C A1 A6 A9 92 FF 99 81 A7 0C	ケイトにすすめられて はいりました	Вступила по совету Кейт.	26	4	Вступила по совету Кейт.	24
D1610	07	0EB08	0EB18	10		D4 FF D4 C1 DB 94 AD 92 FF 06	ナ ナイフなんて しりません	Нож?Не знаю.	26	4	Нож?Не знаю.	12
D1611	07	0EB16	0EB26	11		9C AE FF 9C AE 91 95 94 95 A2 0D	べ べつになにも・・・	Ничего...	26	4	Ничего...	9
D1612	07	0EB24	0EB34	13		86 A9 81 95 85 8F 8C AE 81 92 81 8F BF	きれいにかたずいていた。	В комнате был порядок.	26	4	В комнате был порядок.	22
D1613	07	0EB32	0EB42	16		92 85 AE 85 A7 99 FF 9F 91 85 A6 94 85 B0 8F BF	てがかりは みつからなかった。	Улик не найдено.	26	4	Улик не найдено.	16
D1614	07	0EB45	0EB55	31		DC AE F0 D3 AE 95 99 FF 92 8D 81 98 C6 E8 D2 C1 EC C7 AE 98 C5 D9 AE FC 85 AE 8B 92 80 B0 8F	ベッドには てせいのキルテイヲグのカバーがしてあった	На кровати было самодельное стёганое покрывало.	26	4	На кровати было | самодельное стёганое | покрывало.	47
D1615	07	0EB65	0EB75	16		92 85 AE 85 A7 99 FF 9F 80 8F A6 94 85 B0 8F BF	てがかりは みあたらなかった。	Улик нет.	26	4	Улик нет.	9
D1616	07	0EB76	0EB86	32		05 99 FF DC AE F0 D3 AE 98 8B 8F 85 A6 FF 80 84 81 C9 EC CF C7 D3 E9 EC CC AE AC 9F 91 88 8F BF	J.B.は ベッドのしたから あおいコヲタクトレヲズをみつけた。	Под кроватью J.B. нашёл синие контактные линзы.	26	4	Под кроватью J.B. нашёл | синие контактные линзы.	44
D1617	07	0EB97	0EBA7	18		05 99 FF 8F 81 8D 91 95 DD AF C8 F0 D3 95 81 A9 8F BF	J.B.は たいせつにポケットにいれた。	J.B. положил их в карман.	26	4	J.B. положил их в карман.	22
D1618	07	0EBAA	0EBBA	23		81 AA 81 AA 94 A2 98 85 AE FF A0 8E AE 82 8A 95 84 85 A9 92 81 8F BF	いろいろなものが むぞうさにおかれていた。	Вещи лежали как попало.	26	4	Вещи лежали как попало.	23
D1619	07	0EBC2	0EBD2	25		99 AD 8A AE 81 95 FF 85 AD 88 81 80 A7 8E 82 94 A2 98 99 FF 94 85 B0 8F BF	はんざいに かんけいありそうなものは なかった。	Ничего связанного с преступлением.	26	4	Ничего связанного с | преступлением.	34
D1620	07	0EBDC	0EBEC	25		C7 EA CD AE F0 D3 98 94 85 85 A6 FF DA AF CC D3 E8 85 AE 92 AE 92 86 8F BF	クロゼットのなかから ピストルがでてきた。	В шкафу нашёлся пистолет.	26	4	В шкафу нашёлся пистолет.	25
D1621	07	0EBF6	0EC06	21		05 99 FF DA AF CC D3 E8 AC D9 EC C5 D0 92 AE 91 91 AD 8F AE BF	J.B.は ピストルをハヲカチでつつんだ。	J.B. завернул пистолет в платок.	26	4	J.B. завернул пистолет в | платок.	29
D1622	07	0EC0C	0EC1C	32		CB AE F1 D7 F0 D3 98 9C A3 99 FF 88 B0 89 AD 9E 83 93 FF 84 94 8B AE 9E 9E 95 8B 92 80 B0 8F BF	ジャネットのへやは けっこんまえと おなじままにしてあった。	Комната Джанет осталась как до свадьбы.	26	4	Комната Джанет осталась | как до свадьбы.	39
D1623	07	0EC2D	0EC3D	25		9E 87 A6 A2 93 95 FF 8D 81 8B AD 80 AD 92 81 8A AE 81 85 AE FF 80 B0 8F BF	まくらもとに せいしんあんていざいが あった。	У кровати лежало успокоительное.	26	4	У кровати лежало | успокоительное.	32
D1624	07	0EC47	0EC57	44		D0 C3 CC D3 98 9A 86 8F AE 8B 85 A6 FF 0B BF EA DA AE EC CC AE 98 8D 81 A1 81 9D 88 AD 98 88 81 A3 87 8B B3 85 AE 92 AE 92 86 8F BF	チエストのひきだしから ビル。ロビヲズのせいめいほけんのけいやくしょがでてきた。	В ящике комода найден полис страхования жизни Билла.	26	4	В ящике комода найден | полис страхования жизни | Билла.	52
D1625	07	0EC74	0EC84	12		05 99 FF 8B B3 A8 81 AC 93 B0 8F BF	J.B.は しょるいをとった。	J.B. взял документ.	26	4	J.B. взял документ.	16
D1626	07	0EC81	0EC91	20		C6 F1 E7 EC D3 EC 88 98 C8 AE CC D3 E8 FC E0 8F AE B0 8F BF	キャリヲトヲけのゲストルームだった。	Гостевая комната Кэррингтонов.	26	4	Гостевая комната | Кэррингтонов.	30
D1627	07	0EC96	0ECA6	12		94 95 A2 92 AE 92 89 94 85 B0 8F BF	なにもでてこなかった。	Ничего.	26	4	Ничего.	7
D1628	07	0ECA5	0ECB5	17		C6 F0 D0 EC 99 FF 9A 85 A7 95 FF 9F 90 92 81 8F BF	キッチヲは ひかりに みちていた。	Кухня была залита светом.	26	4	Кухня была залита светом.	25
D1629	07	0ECB7	0ECC7	12		94 95 A2 9F 91 85 A6 94 85 B0 8F BF	なにもみつからなかった。	Ничего не найдено.	26	4	Ничего не найдено.	18
